Product_Name,Page_Link,User_Rating,Product_Review
Hopslam Ale,https://www.beeradvocate.com/beer/profile/287/17112/,4.38,"Picked up only one can because of the price, but will definitely get more. Impressive!', 'Pours a very clear light amber with a medium head that lingers for a long time.\nSmell: light, sweet, hoppy, dried fruit\nTaste: stronger than smell. Good balance of sweet and bitter. Bitterness lingers on the palate but with rich flavor. Notes are honey, dried fruit, pear, floral, mild pine, and a touch earthy. At 10%, the alcohol is very noticeable. The honey adds a nice balance of sweetness that is not overbearing.\nMouthfeel is incredibly smooth and full-bodied.', 'Very nice IIPA! Definitely worth looking for. Price tag is high, so good for special occasions."
Hopslam Ale,https://www.beeradvocate.com/beer/profile/287/17112/,4.14,"Looks quite beautiful, with an off-white pinky of foam and generous bubbles rising. A deep amber on this beer, nearly verging on a red ale's color. The head dissipates at a moderate pace, leaving behind bountiful lace. On the nose it's round, sweet, and spicy. Milder than I imagined, but altogether supremely well balanced. A cacophony of flavor from the get-go, with the best texture to a beer I've perhaps ever tasted. Utterly creamy and decadent, with significant grassy and malty notes to go around. Strong taste of weed, much like a Stella has, but with a good wheaty kick at the end. The beer keeps on giving, with something new to taste every sip. Ultimately, I will have to drink this with food. There's simply too much flavor to stand on its own, and I'm getting overstimulated with each taste. If this is your jam, pick up this beer. It's really something, and I'm terrifically impressed by Bell's yet again."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.23,"Much thanks to John for sending me on my way with this in tow. I can't find any date info on the bottle itself, but I want to say he told me it was a 2016? I could well be making that up, but that's the year that sticks in my mind for whatever reason. It's somewhere between batch 5 and 15 as best as I can sleuth up. Yeah, narrows it down a lot..."", 'An aggressive pour gives me a golden yellow bauble that still has some opacity to it. A nice finger of white fuzzy head is dissipating in front of my eyes, but leaves at least some residual to appreciate.', 'Nose is sweet with belgian yeasts, fairly peppery, and some faint lemon and green apple. Has that character to it that tickles the back of my throat when sniffing around.', 'Flavour is a nice melange of lemon and pepper (but less than the nose suggested) and green apple and like undertones of marzipan, with some of the belgian sweetness towards the end, but not too much. Mildly grassy/floral and a surprisingly bitter/dry finish."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.78,"Appearance - pours super clear golden color with a nice fluffy white head great retention. Few spotty sheets of lacing.', 'Aroma - Lemon, light floral, yeast, light cracker, light spiciness very delicate nose.', 'Taste - Taste follows nose closely lots of lemon and citrus peel. Yeast, light floral flavors not quite as spicy as the nose pet on.', 'Feel - Soft, nice carbonation prickly at first. great dry finish.', 'Overall - Really well done soft flavors are very subtle."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.39,"Straw and slightly hazy with a few small, slow rising bubbles and 4 fingers of white head.', 'Smells of brett and funk, oranges, lemons and Belgian yeasts, some fresh plastic like a German Heffe.', 'Light and subtly sour with lemons, orange rind and Brett, barrel funk, and nail polish.', 'Light and crisp, tart body with a smooth carbonation. Goes down really easy.', 'I got this at St Adairius in Santa Cruz earlier this year, and am drinking it in Redding, July 11th, 2019. Excellent, smooth drinking offering."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.44,"Tasted from bottle. Classic farmhouse saison. Pours a hazy gold. Fruity and funky aroma. Crisp, light, refreshing mouthfeel. Flavors of citrus fruit, farmhouse funk and some grassy earthy flavors. Excellent."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.39,"As a New Englander who has been to Vermont several times...I can't help but make the comparison (which I feel is apt) to Hill Farmstead's lovely array of farmhouse ales."", 'Simultaneously simple yet complex - Bernice comes through across all four sensory components with high marks. She pours slightly cloudy, yellow liquid that sits beneath a cap of white foam. Light, but lively, effervescence brings the beer to life.', ""Aroma is citrus, hay and light funk. Balanced harmony with each playing to the others' strengths. Restrained but remarkable. Taste is citrus - apricot, lemon and grapes - followed by a tart and funky kiss. Fruity and earthy yeast-notes throughout."", 'Tart, refreshing, appropriately acidic and lightly funky. Delicious."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.43,"Poured a bright hazy yellow color with a fragile foamy white head that disappeared quickly. There were extravagant aromas of Brett, white grapes, subtle citrus, with yeasty overtones. Very fruity and aromatic. The flavors are likewise the same, very fruity with yeasty overtones. Plenty of white grapes around the mouth with some Brett and subtle citrus and perhaps pitted fruit. The flavors come without any restraint. Its like opening up this bottle released its potency. The mouthfeel was not harsh, it was quit pleasant, smooth, and light bodied. Overall exceptional beer, the flavors where spot on, again extravagant without being overwhelming. I could drink this again and again if I only I had easy access to this beer."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4,"Holy crap is this rated high, I had no idea. Well its time then. Pours a cloudy yellow with 1/2"" white head. This review is from a sample on tap at the Bistro barrel aged festival. Dry yeast brett nose to it. Light. When you talk rustic agricultural stuff, here it is, plenty of leather meets wood meets hay meets various barnyard effects here. This is what its all about. Layers of aromas.', 'The taste is pretty nice, you get about a 6 on the 1-10 sour scale, soft acidity, still plenty of those hay, leather, cotton, humidity and barnyard notes. Its like a blend of a saison, but the sourness of a wild ale. Light amount of pepper in the mouth feel, along with all that other stuff. Carbonation is more than average.', ""I really enjoyed the beer, but wow, I think if you put an InBev label on this, it wouldn't even move the needle for beer nerds. Instead, low yield small batches from a slightly out of the way brewery = ratings gold (on BA). I totally dug it, but it didn't even stand out that day amongst all the other beers."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.48,"Sadly, I neglected to note the batch number - I shared this bottle with friends and bar staff at Barrel Theory in St. Paul. The bottle gushed every so slightly, but showed no signs of being infected. The nose is lightly sour, while the taste is light, mildly sour, yeasty, clean, and very drinkable. It's a beautiful gold-yellow in color with a light, crisp head. I wish I'd drank this by myself - it's a delicious beer!"
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,3.83,"Pours a clouded golden yellow with a medium sized sized, spongy head.', 'Smells of leathery basement, mushrooms, sweet candy and a touch of vinegar. Offers a rustic, crushed grain quality with a note of white bread dough. Has a flowery note atop, making this pleasantly complex.', 'A bright, sparkly effervescence defines the beer’s mouthfeel, finishing with a long lasting bitterness.', 'Has a dustiness to it, which numbs the taste from start till the end with a distractingly acetic sourness, partially covered by dried mushrooms and old leather. Hints of oak and old cork are cutting through, establishing a well working, unique balance, tied together by white bread dough and a slightly spicen yeast foundation. Has a dried leaves dryness during the finish with an ongoing funkiness providing an intriguing depth.', 'Reminding me more of a sour than of a traditional saison. That being said, this is very interesting to me, based on its strong headed rustic character, which is actually hard to compare to anything else. I assume its their house character, which is very appealing since it offers a never before experienced melange of dried nuts, mushrooms, vinegar and lots of basement oak. I like it. I think."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.53,"I received this from @bum4ever in an LIF box. Poured from 750 ml bottle into tulip glass. It pours a cloudy, golden-honey color with nearly a finger of foamy, eggshell-colored head and creamy lacing with long retention. The tiny bubbles ascend continuously. It's a lovely pour. It has a fragrant, sour aroma with lemon peel, banana, coriander, clove, and funky yeast. It's absolutely delicious with the sour fruit complimented by a touch of sweet banana and apple as the glass warms. The balance of sour, sweet, and spice is terrific and there is a touch of pepper at the finish. The mouth feel is wonderful: despite the lively carbonation it's remarkably creamy and viscous. Overall, this may be the best Saison I've had the pleasure to drink. The flavors are bold and the feel is as good as it gets. What a privilege to drink this wonderful beer!"
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.25,Cloudy straw appearance with slight white head and carbination. Fruity aroma. Taste is a dry tart with fruity accent that is not too harsh. A pleasant saison.
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.34,"750mL bottle from j47paco (thanks again!). No discernible bottling information. Served in an oversized Bruery snifter.', 'Pours a hazy toasted lemon with a billowing two and a half fingers of fluffy white foam. The head settles to a modest layer that, along with a hearty crown, leaves a few traces of lacing.', 'Bright yeast character on the nose with notes of citrus zest, sour apple, hay and sugar cane.', 'Tastes of biting, tart pear skins, old grass, sour pineapple, some dry yeast, earthy funk and bread. Pleasantly complex and quite drinkable.', 'Light fluffy feel with effervescent carbonation. Aftertaste of tart tropical and stone fruits with some funky, earthy bread.', ""My first brew from Sante Adairius shoelws some outstanding work. Skirting the line between saison and wild ale, Saison Bernice is a deep, rustic, easy drinker. I'm not typically a saison guy but would have no problems knocking back more of this just about any time."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.52,"Bottle poured into fluted snifter.', 'Slightly hazed yellow straw. Thin foamy head quickly dissipates into thin ring of bubbles around my glass.', 'Aroma is crisp citrus, yeast, slight sweet tartness. Hint of grassy field.', 'Crisp and clean flavors. Subtle white wine, citrus zest, sweetness comes through as delicate white fleshed fruit.', 'Moderate carbonation and dry medium body.', 'Overall an excellent brew. Refined flavors and perfectly balanced."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.5,"Poured out a golden-yellow color with some haze and a small white head. It smelled of lemon, acidity and white wine-like notes. Some sweet caramel, tart and acidic lemon flavors. Crisp and sharp."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.53,"Amazing saison! Beer pours a hazy lemon ade with a nice fluffy 2 finger head.aromas of lemon, tropical fruit,funk.flavors of lemon, slight tropical flavors, more tart lemon finishing with a dry funkyness."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.25,"Hazy pastel yellow with a dense layer of foam, delicate drippy lacing in the glass.\nAroma has some gentle acidity and white wine traces.\nTaste is moderately tart with some balanced oaky notes of white wine barrel.\nDry finish with a slight tannic aftertaste. Balanced and drinkable.\nThanks Dan for sharing!"
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.59,"A: Moderate fruitiness, with a smooth citrus, lemony aroma, slight spice, and light tartness.', 'A: Golden color, slightly hazy, with a thinnish white head that quickly recreates a thin film across the glass.', 'T: Lemony fruitiness, very clean, with a light spice note and moderately low tartness.', 'M: Medium bodied with moderate carbonation.', 'O: Near perfect; this beer is an amazing example of a Belgian saison, absolutely delicious, refreshing, and nearly flawless."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.46,Had this at the brewery in Capitola. Just a nearly perfect saison with complex sour spices running through every mouthful. Definitely a perfect introduction to the offerings of Sante Adairius.
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.75,"Appearance: Pours a cloudy goldenstraw capped by a massive head; nice and sticky, with a drapery pattern of lacing', 'Smell: Funky yeast, white pepper, rustic grass, lemon rind, pear and a hint of peach', 'Taste: Funk forward and then the tart tones build, with grass, lemon rind, white wine grape and pear underneath; slightly bready, through the middle, with citrus pith and rind flavors exploding; very dry finish', 'Moutheel Medium body, slightly creamy, with buoyant carbonation', 'Overall: I was worried I might have cellared this too long as I think it might be three of four years old, but I am just wowed by the power and complexity of the flavors', 'Thanks, JesseLara, for the opportunity"
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.28,"Poured from the bottle into a tulip. A very enjoyable saison - good carbonation resulting in a near creamy mouthfeel, nice brett funkiness. Not overly complex, but well done overall."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.55,One of the saison's I've had. Great spice and fruit coming through on this. Little bit of funk smell on this. Golden hue on this little bit of carbonation. Nicely done.
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.43,"A: Yellowish/Orange....very clear and a small white head that dissipates quick.\nS: Apples, white grape, wheat, funk....smells amazing.\nT: Same as the nose...apples, tart white grape a little funk. Beautiful\nF: Crisp, dry and refreshing; moderate carbonation\nO: This is an outstanding saison. Very well done. Just a beautifully delicate beer."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,5,A flat out fantastic saison by SARA. Excellent fruit and spice flavors are balanced with a wee bit 'o funk to send your taste buds to pleasure town. Two thumbs up!
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.84,"The palatal sensation is quite remarkable. White peppers, thyme, jasmine, himalayan rock salt, cloves, oak, and lots and lots of bretty funky goodness. Some tart peach pith notes surface toward the back as the brew warms up as well, which is quite baffling as no fruit was purportedly harme... I mean used, in brewing this beer. Whatever it is, I could smell this over and over again.', ""This is an adjective I hesitate to use in describing beer, but the white pepper from the nose expresses itself in quite a pungent manner on the tongue. It's not at all unpleasant -- it hits the tongue with a brief but vigorous impression and slowly fades away toward the back of the throat. It's almost as if a pair of hands with very long nails leaped out of the glass and pinched your tongue for not wearing green on St. Paddy's Day and now you're just kind of flabbergasted wondering what happened."", ""Labored imagery aside, the pungent pepper is accompanied by some acetic citrus, a mild tart and yeasty body typical of a well-brewed saison, with a pleasant oak backdrop. There's a sharp acidic pinch from time to time that seems to pair off with the aforementioned pungency, but the astringency is nowhere close to being unpleasant, and mellows out pretty quickly."", 'The medium-light body with the creamy initial mouthfeel, together with the vibrant carbonation and the dry finish makes this an absolutely refreshing beer for all seasons. If I had to choose a beer to serve at a summer wedding, this would probably make it to the top of the list."
Saison Bernice,https://www.beeradvocate.com/beer/profile/28019/84487/,4.5,"Had this one tap at the source in Capitola, and was blown away. Super complex sour notes but also a nice sweet finish. The carb is perfect and very refreshing."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.45,"A spectacular stout; as the previous reviewers explain the taste follows the nose - apples, malty, boozy.\nYou MUST let this warm to experience the full flavor profile."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.03,Pours a Pitch black no head or lacing. 4 oz pour. Apple brandy aroma. Very mild roasting. More roasting on taste. Heavy on the brandy. Apple on the end. Medium bodied with moderate carbonation.
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.76,"A beer that lives up to the reputation. I’ll get to the appearance at the end of the review, mostly because the smell and taste are the two most important parts of this beer and for one other reason. Smell is boozy barrel up front with a healthy amount of warm apple to round it out. Taste is more balanced, with the apple slightly leading the way and the boozy oaky barrel subtly surrounding it. Feel is medium bodied, neither oily nor thick-a perfect example of “just right”. Mouth watering, drinks more like a non-barrel aged 9 or 10% abv than a big bold 12.', 'My only problem, however, was evident right off the open and pour. I opened it and got hit with the apple and brandy before the cap came off, but I didn’t hear the usual noise one expects opening a beer, because the one I had had little to no carbonation. It has a nice dark hue with some brown edging, but there was no foam and very little lacing. If they date their beer with the first three numbers being the date, this was bottled 9/26/18. Doing a little online research, in October of last year, there was a release by Prairie that some of this beer was infected, so I don’t know if that’s the case here. But if this beer infected just means the loss of carbonation, I’d take an infected version of it over a lot of other beers out there. Because this is phenomenal! Long time want, glad I got it."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.47,"12 oz bottle poured into a snifter. Opaque dark brown with a thin tan head.\nAroma: chocolate, bourbon, vanilla, and subtle apple brandy. Really nice.\nTaste: followed the nose. Great balance between the stout flavors, barrel, and apple brandy. Delicious.\nFeel: full bodied but not overly sweet.\nOverall: world class. Lived up to expectations."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.4,"12 oz, bottle purchased in OK. Poured into Kane chalice and allowed to warm.', 'L: Small light tan head. Leaves no lacing but does have a persistent cap and ring. Beer is dark black.', 'S: Apples, brandy barrel, roasted malts, chocolate, floral and citrus hoppiness', ""T: Well, this is something different. A big shot of apple brandy up front (as a NJeyan, I am very familiar with Laird's and this hits the mark) and that flavor persists throughout transitions to chocolate, roasted malts, and floral/citrus on the finish."", 'F: Not quite full-bodied, but in the neighborhood. Very lightly carbonated. Construction is so very well-done, as these are difficult flavors to merge. Balance is not quite there yet; it could use more aging to round things off.', 'O: Very high degree of difficulty and it pulls it off pretty nicely."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.49,"L: Poured from a bottle to a snifter glass. Had a jet black color and a thick, opaque consistency. There was a quarter inch of foamy, tan-colored head that quickly dissipated. Average lacing.', 'S: A very enticing aroma of apples, wood, chocolate, roasted malt, hops, and toffee.', ""T: Tasted of a mild amount of hops (mostly in the finish), a lot of chocolate (a big component), a bit of toffee (it hangs around the edges), some roasted malt (present throughout), and a lot of the apple brandy (and its barrel). A complex, slightly subtle, well done flavor. It's not as aggressive as Prairie's other stouts, but it's definitely tasty stuff."", 'F: A so-so amount of carbonation with a silky smooth finish. Medium-bodied.', 'O: A wholly enjoyable stout. Drinkable."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.24,"L — 1,000 lumens passed through the glass reveals a fairly dark black body. Lovely deep brown head that dissipates quite quickly\nS — Apple brandy, molasses, hot booziness, dark chocolate, hint of roast, caramel\nT — Dark chocolate, brandy, oak, molasses, brown sugar, caramel, toffee, roast, faint char\nF — Big mouthfeel, medium- carb. Quite easy drinking for the ABV, the apple character from the brandy really helps here\nO — Nice offering from Prairie. Still like Bomb more but this is very good. Very pricey @ $14/12 oz bottle', '85/100"
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.71,"Black pour at 55 degrees with no ruby edges; quick cap of fizzy bubbles. Aroma of apple cider; brandy liqueur retro nasal. Apple jack, red wine, semi sweet malt base; some chocolate; green apples finish. Medium body, moderate carbonation; very light warmth despite 12% ABV. World class, so we’ll balanced and so dangerous; brandy/barrel notes are off-set by gobs of ripe apples from nose to sip through the finish; impressive!"
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,3.68,"Disappointed. The apple brandy didn't work for me with this dark base stout. It was also pretty thin in mouthfeel especially for this brand. I much prefer Bomb!, Pirate Bomb!, or Birthday Bomb! to this one."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.43,"Pours dark black with a small beige head that fades quickly. The aroma has apple brandy, dark chocolate, cocoa, and dark roasted malt. Tastes like it smells. Sweet taste. Not much of th dark roasted malt comes through, so there is no balancing bitterness. Full bodied with moderate carbonation. A very drinkable beer. I love the Apple Brandy barrel. It is a nice change of pace."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.41,"In my teku it is a very dark brown with a half-inch, quickly dissipating, tan head.\nAroma of booze, sweet fruit, and chocolate.\nApple brandy taste, with some chocolate.\nVery smooth. The brandy is quite noticeable, but complimented by the chocolate. I would drink this at room temperature, or near it, to fully appreciated the beer."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.27,"Prairie Apple Brandy Barrel Noir, 12% ABV. Pours black with the typical Prairie ring of brown bubbles. Nose is apple brandy, taste follows and as it reaches 55 degrees F the chocolate shows up. Excellent mouthfeel, though a touch watery, still overall outstanding. I'd advise just drinking this at room temperature."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.31,"For goodness sake, let this warm up to near room temperature. Otherwise, it's a dull, muted brandy barrelled beer. Around 60-65 degrees F, it emerges into a chocolate fondue apple of a stout, still of only modest complexity, but definitely bolder and more appealing."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,3.12,"I had the original by the tulsa boys. I thought and still think it’s the best beer I ever had. This new one is a let down. First smell was that apple juice dominated over everything else. That was odd and off putting compared to the original. First taste was rewarding that it seemed balanced like the original. Then the big let down came into play. The mouth drenching aftertaste of apple juice plagued my mouth. This is not a barreled apple brandy. If it is it is way over powering of the bomb like base that seems balanced at first. The actual brandy alcohol seems even lost to me from the apple domination. Is this a bad beer? No. Is this the best beer I ever had ? No. I even doubt the 12% abv and would rate lower around 10%. I took no measurements though. It’s just not as rich and balanced as the original, plain and simple. Considering this is my favorite beer ever. Please try again. I will applaud the extra effort."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.56,"This is my first AB beer and man I'm enjoying it!\nPours black as can be with a thin khaki head.\nSmell is amazing! Green apple, barrel, dark fruit, caramel.\nTaste is quite nice too! The green apple leads the way, charred oak, raisin, caramel, dark roasted malts. A bit sweet on the finish.\nNice slick almost syrupy feel. Very smooth, low alcohol presence.\nOverall a fantastic beer that I was thankful to have tried."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.23,"A: sweet and light boozy with green apple, cocoa nibs, plum, dark red fruits, licorice', 'A: opaque black with little head, light carbonation.', 'F: apple cider, roasted malts, caramel, fog, prune, rasin, toffee', 'M: medium body with moderate carbonation. Finishes balanced with smoothly and silky roasted malts, charred oak, and green apple', 'O: very nice beer. Blend of roasty malts, some char, and green apples."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.85,"Drank Oct 3rd 2018. Purchased in OKC at a local store.', 'Dark, dark appearance with approx 1/2 inch of thick head. Very thick feel, like a thin syrup almost. Taste is out of this world. One of the best I’ve tried, easily. Overall, very very good brew. Prairie, you’re doing it right! That said, this amazing brew ain’t cheap. One of the more expensive 12 ox bottles I’ve picked up. But I tell you, it’s worth it to at least try it once. I’m gonna go buy a couple more bottles despite the price. It’s worth it."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.53,"Vintage: 2015\nPoured from bottle into tulip, good 1 finger dark tan head, good retention and lacing. Jet black in the glass, no light gets thru. Smells of chocolate, caramel, vanilla, roasted malt and slight hint of apple, not much. Taste is deep roasted malt, and chocolate, very rich. There is vanilla, caramel, and some apple coming thru in the middle. The end has a slight mouth numbing alcohol finish, not hot, just warming. Mouthfeel is wonderful, great beer, great sipping beer. I want to kick myself for not grabbing more of this when I had a chance. I think I still have a 2016 in my cellar. Looking forward to it.\nOne thing to note, as the beer warms (started it at 48) that numbing alcohol finish turns into a lingering taste of apple brandy. Man this beer is special"
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.5,"2016. Raisins, chocolate, and booze. Tastes like a you simmered red apples in brandy.', '\nEDIT: bought 8 2018 ABN and they were all infected. Be careful with 2018."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.75,"Taste: Apple, caramel, raisi\nFeel: full body, thick feel', ""This beer actually blew my mind. Loved the taste. It's a real winter warmer."", 'Sadly shared it and only had half a bottle ;-p"
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.16,"A 12 fl. oz. bottle with a Julian bottled on date of 13316, meaning that it was bottled on 12th May 2016. Poured into a snifter glass.', 'Appearance: Black in colour with a very thin tanned head that dissipated quickly and left pretty much no lacing.', 'Aroma: Apple brandy, caramel, chocolate, vanilla and a light whiff of alcohol.', 'Taste: Sweet apple brandy, chocolate, fudge, vanilla, raisins, oak, caramel and toffee before ending with apple brandy once again.', 'Mouthfeel: Rich, smooth, full bodied with low carbonation.', 'Overall: Another great sipper from Prairie with wonderful aromas and nice taste. The apple brandy did make it almost too sweet for me, but this was kind of kept under control so long as I only sipped it slowly."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.39,"Reviewed on 7/3/16. 2016 bottle', 'L - Pours thick and brown. No head\nS - I get candied apples. Oak. Brandy. A touch of molasses.\nT - Flavors are chocolate, maple syrup, apples, and brandy. A little sweet and a little boozy.\nF - Very mouthy with some heat on the finish.\nO - Very complex and good."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.99,"great great beer. Nose was amazing, sweet smelling of apple brandy. Nice dark pour. Taste is very great. Sweet, not too boozy, apple brandy and stout. Very viscous feel in the mouth."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.62,"Tasted from bottle. Pours Black with almost no head. Aroma is brandy, caramel, cocoa, dark fruits. Thick chewy mouthfeel with a slight alcohol burn on the finish. Flavors of cocoa, toffee, caramel, vanilla, brandy, apple. Awesome sipping beer."
Apple Brandy Barrel Noir,https://www.beeradvocate.com/beer/profile/30356/149331/,4.49,"Appearance - The beer poured a deep murky brownish black color with mocha bubbles crowning the pour.', 'Smell - The sweetness of apple brandy really permeates the nose. The rich Stout is relegated to the back.', 'Taste - The initial taste made me think of an apple juice stout with spices and vanilla. The vanilla notes were particularly smooth which gave depth to the overall profile. The apple alcohol burns but is not hot. All of this led to a dry finish. The taste seemed to improve as it warmed.', 'Mouthfeel - Prairie knows how to make a stout with some viscosity.', 'Overall - This is a very unique beer. I would highly recommend seeking this one."
Genealogy Of Morals - Bourbon Barrel-Aged,https://www.beeradvocate.com/beer/profile/22511/96955/,4.74,"2018 vintage - drank on 7/14/2019. Unbelievable how much a barrel does to this beer. It's tremendously thick and the coffee is warm, lightly roasty, and sweet. Incredible beer."
Genealogy Of Morals - Bourbon Barrel-Aged,https://www.beeradvocate.com/beer/profile/22511/96955/,4.25,"Bottle: Poured a pitch-black color stout with a large dark brown foamy head with good retention and some lacing. Aroma of black cholate, bourbon wood and some tobacco notes is very interesting. Taste is a great mix of black chocolate notes with some light residual sugar notes, some bourbon and woody notes with light vanilla and some dominant tobacco notes. Body is full with oily texture and good carbonation. Quite the extreme imperial stout with tobacco playing a bigger role then I was expected."
Genealogy Of Morals - Bourbon Barrel-Aged,https://www.beeradvocate.com/beer/profile/22511/96955/,4.1,"Enjoyed at GAB bottle share, 2013', 'Light fizzy head, thick black beer good legs', 'Nose sweet syrupy thick beer, little roasty cocoa, mild coffee and barrel', 'Taste mild sweet candy but oxidized cardboard, dark choc cocoa, roast and coffee, wet paper, little barrel', 'Mouth is fuller bod, decent carb, little alcohol', 'Overall meh, prob too old and oxidized, wish i could try it fresh"
Genealogy Of Morals - Bourbon Barrel-Aged,https://www.beeradvocate.com/beer/profile/22511/96955/,4.88,"absolutely beautiful beer ... dark pour with a frothy mocha head that hangs around for a while and leaves sheets of lace on the glass. aromas are bourbon soaked chocolate, molasses, and roasty malt. opens up on palate with a huge blast of vanilla and delicate caramel character, sweet milky chocolate, toffee, candied wheat, mellow earthy coffee roast, molasses, and dark roasted malt. there is an assertive and slightly spicy bourbon flavor but its so well integrated into the rest of this robust and complex beer that it manages to be simultaneously bold and restrained. mouthfeel is medium+ and oh sooo lush ... not quite sludgy but just perfect for this brew. overall im blown away, this might be the best BA stout ive tasted."
Genealogy Of Morals - Bourbon Barrel-Aged,https://www.beeradvocate.com/beer/profile/22511/96955/,3.72,"500ml bottle, 2017 release, poured into a Hill Farmstead 6oz tasting glass. Enjoyed on 12.10.17, reviewed from Tasting Journal.', 'The beer pours a jet black color, thick and viscous with a thin finger of khaki head but no retention nor lace. The aroma is nice, smooth bourbon barrel, dark bittersweet chocolate, light coffee roast, a bit of green pepper detracts from the aroma a bit but there is a lingering smokiness as well. The flavors are good, lots of bitter dark chocolate, light coffee roast, rich bourbon and dark grains but as it warms, an unpleasant onion and green pepper flavor appears and is amplified by the smokiness of the beer. The mouthfeel is very good, super full bodied, coating and creamy with a rich and velvety texture and a smooth finish.', ""Verdict: A decent barrel aged coffee stout from Hill Farmstead. The green pepper sensation is certainly unwelcome, but there are enough other elements to the flavor profile that it doesn't completely ruin things."
Genealogy Of Morals - Bourbon Barrel-Aged,https://www.beeradvocate.com/beer/profile/22511/96955/,5,"Hands down the best stout I've ever had. Might be a bit biased because I had it while at HF and in a perfect scenery but the mouthfeel is unbelievable. As silky as can be, plus the nose just bursts with coffee notes. Glad I was able to get this vintage bottle on site."
